OBJECTID_1,FDate,GNIS_ID,GNIS_Name,ReachCode,FType,FCode,SepticLoad,Developed,Agricultur,Forest,TotalLoad,wsAcres,LakeAcres,LkAreaLoad,PtSource,BasinName,BasNumber,Shape_Leng,NHDshort,Resolution,LakeID,FIN,County,Type,Water,Alt_Name,Beach,M_BAS_NAME,BASIN_NAME,LocationID,PWS,Class,PWL_ID,LocName,Lat,Long,AnthroLoad,YearSample,OBJECTID_12,PWL_ID_1,WIN,NAME,DESCRIPT,BASIN,WBTYPE,LGTH_AREA,WSUP_USEASMT,WSUP_DCMT,SHEL_USEASMT,SHEL_DCMT,BATH_USEASMT,BATH_DCMT,RECR_USEASMT,RECR_DCMT,CONS_USEASMT,CONS_DCMT,AQAT_USEASMT,AQAT_DCMT,HABH_USEASMT,AEST_USEASMT,WBCATGRY,MGMTSTAT,UPDATE_YR,FACT_SHEET,SHAPE_AREA_1,Shape_Length,Shape_Area
914,8/4/2009 0:00:00,00977297,Wolf Pond,04150304000785,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,4.892679000000000,4.892679000000000,74.115300000000005,21.992259013200002,0.222472779950000,0.000000000000000,St. Lawrence River Basin,09,0.014519815659200,04000785,2,0904WOL0361,SL-2-59-32-6A-P361,St Lawrence,Lake,Wolf Pond, ,No,St. Lawrence River Basin,Grass River,0904WOL0361_C,No,CT,0904-0002,Wolf Pond Centroid,44.3041992,-74.8099976,0.000000000000000, ,1483,0904-0002,"SL- 2-59-32..P359,P361,P362","Len Pond, Wolf Pond, Beaver Pond",total area of all three lakes,Saint Lawrence River,L,56,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0904-0002.pdf,226403.780596463010000,0.014519815659197,0.000010045479305
915,12/4/2008 0:00:00,00976591,Long Pond,04150305001247,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,25.264015000000001,25.263999999999999,299.817000000000010,23.418413909500000,1.078809824510000,0.000000000000000,St. Lawrence River Basin,09,0.015939770889400,05001247,2,0903LON0028,SL-1-43-3-P28,St Lawrence,Lake,Long Pond, ,No,St. Lawrence River Basin,Raquette River,0903LON0028_C,No,D,0903-0096,Long Pond Centroid,44.5372009,-74.7714996,-0.000000640522000, ,674,0903-0096,"SL- 1- 43-P25,P26","Lilypad Pond, Long Pond",total area of both lakes,Saint Lawrence River,L,22.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0096.pdf,91759.826286134310000,0.015939770889420,0.000010739003210
916,7/8/2009 0:00:00,00976503,John Pond,04150302001591,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,4.247735000000000,4.247735000000000,53.671599999999998,15.675385831400000,0.270981208740000,0.000000000000000,St. Lawrence River Basin,09,0.010901823294400,02001591,2,0905JOH0321,SL-25-P321,St Lawrence,Lake,John Pond, ,No,St. Lawrence River Basin,Oswegatchie River,0905JOH0321_C,No,CT,0905-0190,John Pond Centroid,44.1124001,-74.7651978,0.000000000000000, ,1123,0905-0190,"SL-25-P309-11-P321,P322,P323","John Pond, Scott Pond, Colvin Pond",total area of all three lakes,Saint Lawrence River,L,63.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0905-0190.pdf,255941.265186087000000,0.010901823294426,0.000007137125050
917,12/4/2008 0:00:00,00976369,Graves Pond,04150305001443,390,39009,1.470149000000000,0.000000000000000,0.000000000000000,209.073069000000000,210.543000000000010,2473.659999999999900,22.857047951500000,9.211304033939999,0.000000000000000,St. Lawrence River Basin,09,0.020385776641400,05001443,2,0903GRA0162,SL-1-P109-11-P155-4-P162,St Lawrence,Lake,Graves Pond, ,No,St. Lawrence River Basin,Raquette River,0903GRA0162_C,No,D,0903-0041,Graves Pond Centroid,44.1015015,-74.7518997,0.064309748270000, ,718,0903-0041,"SL- 1-P109-11-P156..P160,P161,P162","Spruce Grouse, Spring, Graves Ponds",total area of all three lakes,Saint Lawrence River,L,87,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0041.pdf,352095.233791659000000,0.020385776641354,0.000010404925986
918,5/11/2009 0:00:00,00952449,Haymarsh Ponds,04150305001544,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,48.615437999999997,48.615400000000001,520.624000000000020,16.782051735100001,2.896870940890000,0.000000000000000,St. Lawrence River Basin,09,0.022227726068300,05001544,2,0903HAY0322,SL-1-P293-13-4-P322,Hamilton,Lake,Haymarsh Pond, ,No,St. Lawrence River Basin,Raquette River,0903HAY0322_C,No, ,0903-0017,Haymarsh Pond Centroid,43.8406982,-74.7367020,-0.000002264320000, ,922,0903-0017,"SL- 1-P109..P293-13..P321,P322,P331","Haymarsh Ponds, Lone Pond, more",total area of both lakes,Saint Lawrence River,L,15.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Impaired,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0017.pdf,63261.966983991500000,0.022227726068277,0.000007606468780
919,5/11/2009 0:00:00,00960105,Pelcher Pond,04150305001546,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,24.352198000000001,24.352200000000000,300.067000000000010,44.903086807900003,0.542327927350000,0.000000000000000,St. Lawrence River Basin,09,0.025956367082800,05001546,2,0903PEL0325,SL-1-P293-13-P324-1-P325,Hamilton,Lake,Pelcher Pond, ,No,St. Lawrence River Basin,Raquette River,0903PEL0325_C,No, ,0903-0002,Pelcher Pond Centroid,43.8269997,-74.7133026,0.000000044540000, ,1385,0903-0002,SL- 1-P109..P293-13..P324- 1-P325,Pelcher Pond,entire lake,Saint Lawrence River,L,45.1,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0002.pdf,182408.952952601020000,0.025956367082815,0.000020347927823
920,12/4/2008 0:00:00,00976793,Panther Pond,04150305001414,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,14.233248000000000,14.233200000000000,179.624000000000000,34.326866136200003,0.414638724770000,0.000000000000000,St. Lawrence River Basin,09,0.019740618001400,05001414,2,0903PAN0167,SL-1-P109-11-P155-4-P165-1-P166-1-P167,St Lawrence,Lake,Panther Pond, ,No,St. Lawrence River Basin,Raquette River,0903PAN0167_C,No,D,0903-0150,Panther Pond Centroid,44.1360016,-74.7101974,-0.000001398320000, ,1239,0903-0150,"SL- 1-P109-11-P156..P165..P166,P167","Triangle Pond, Panther Pond",total are of both lakes,Saint Lawrence River,L,50.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0150.pdf,203844.735361061000000,0.019740618001382,0.000015635372201
921,9/7/2009 0:00:00,00977010,Slough Pond,04150306001234,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,86.466982000000002,86.466999999999999,878.940000000000050,8.945214085830001,9.666284246560000,0.000000000000000,St. Lawrence River Basin,09,0.012994153614300,06001234,2,0902SLO5171,SLC-32-28-P5171,St Lawrence,Lake,Slough Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902SLO5171_C,No,CT,0902-0136,Slough Pond Centroid,44.5999985,-74.6920013,0.000002012250000, ,509,0902-0136,SL(C)-32-28-P162,Slough Pond,entire lake,Saint Lawrence River,L,7.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0136.pdf,30538.756033416299000,0.012994153614255,0.000004106339527
922,5/11/2009 0:00:00,00957480,Mohegan Lake,04150305001562,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,0.489268000000000,0.489268000000000,7.963153234630000,117.017908237000000,0.004181137810000,0.000000000000000,St. Lawrence River Basin,09,0.039864332519600,05001562,2,0903MOH0312,SL-1-P293-6-11-P312,Hamilton,Lake,Mohegan Lake, ,No,St. Lawrence River Basin,Raquette River,0903MOH0312_C,No,BT,0903-0208,Mohegan Lake Centroid,43.7436981,-74.6532974,0.000000000000000, ,1329,0903-0208,SL- 1-P109..P293- 6-11-P312,Mohegan Lake,entire lake,Saint Lawrence River,L,118.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0208.pdf,478470.253985815970000,0.039864332519634,0.000052953848774
923,5/11/2009 0:00:00,00960397,Pilgrim Pond,04150305001522,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,6.960948000000000,6.960948000000000,83.338899999999995,11.880873735400000,0.585895293140000,0.000000000000000,St. Lawrence River Basin,09,0.010537482419700,05001522,2,0903PIL0278,SL-1-P276-1-P277-4-P278,Hamilton,Lake,Pilgrim Pond, ,No,St. Lawrence River Basin,Raquette River,0903PIL0278_C,No,D,0903-0043,Pilgrim Pond Centroid,43.9295998,-74.6615982,0.000000000000000, ,719,0903-0043,SL- 1-P109..P241..P276..P278,Pilgrim Pond,entire lake,Saint Lawrence River,L,14.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0043.pdf,58103.659422552599000,0.010537482419689,0.000005392983330
924,8/4/2009 0:00:00,00977129,Town Line Pond,04150304000836,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,4.292214000000000,4.292214000000000,87.733500000000006,42.772045731299997,0.100350916740000,0.000000000000000,St. Lawrence River Basin,09,0.019702443522100,04000836,2,0904TOW0373,SL-P373,St Lawrence,Lake,Townline Pond, ,No,St. Lawrence River Basin,Grass River,0904TOW0373_C,No,C(T),0904-0068,Townline Pond Centroid,44.2294998,-74.6677017,0.000000000000000, ,1192,0904-0068,SL- 2-59-39-P369..P371 thru P374,"Townline, Deer, Horseshoe, Boottree Pds",total area of all four lakes,Saint Lawrence River,L,91.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0904-0068.pdf,370485.381245312980000,0.019702443522058,0.000019512423542
925,5/11/2009 0:00:00,00962722,Rock Pond,04150305001500,390,39009,0.000000000000000,2.315535000000000,0.000000000000000,744.954856999999950,747.269999999999980,8043.819999999999700,282.847302461000030,2.641956930460000,0.000000000000000,St. Lawrence River Basin,09,0.082765497879700,05001500,2,0903ROC0129,SL-1-P109-11-2-P120-6-P129,Hamilton,Lake,Rock Pond, ,No,St. Lawrence River Basin,Raquette River,0903ROC0129_C,No,D,0903-0003,Rock Pond Centroid,43.9840012,-74.6396027,0.008185133740000, ,1386,0903-0003,SL- 1-P109-11- 2-P120..P129,Rock Pond,entire lake,Saint Lawrence River,L,282.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0003.pdf,1144717.142065729900000,0.082765497879744,0.000128509863439
926,12/4/2008 0:00:00,00977290,Windfall Pond,04150305001302,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,32.669752000000003,32.669800000000002,354.430000000000010,25.820549541599998,1.265261684200000,0.000000000000000,St. Lawrence River Basin,09,0.017451916417100,05001302,2,0903WIN0070,SL-1-93-P70,St Lawrence,Lake,Windfall Pond, ,No,St. Lawrence River Basin,Raquette River,0903WIN0070_C,No,D,0903-0111,Windfall Pond Centroid,44.3311005,-74.6272964,0.000001858980000, ,1174,0903-0111,SL- 1- 93-P70,Windfall Pond,entire lake,Saint Lawrence River,L,15.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0111.pdf,62354.237467409206000,0.017451916417075,0.000011799281269
927,12/4/2008 0:00:00,00976264,Eagle Crag Lake,04150305001382,390,39009,88.208911999999998,0.248093000000000,0.000000000000000,76.436989999999994,164.894000000000010,932.724000000000050,153.943500526000010,1.071133204300000,0.000000000000000,St. Lawrence River Basin,09,0.059874243638600,05001382,2,0903EAG0080,SL-1-109-4-1-P80,St Lawrence,Lake,Eagle Crag Lake, ,No,St. Lawrence River Basin,Raquette River,0903EAG0080_C,No,AT,0903-0114,Eagle Crag Lake Centroid,44.1738014,-74.6100998,0.574606980470000,2005,1273,0903-0114,SL- 1-109- 4- 1-P80,"Eagle Crag Lake, more",entire lake,Saint Lawrence River,L,143.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Threatened,Suspected,UnAssessed,UnAssessed,Needs Verification,Assessment/Reassessment Scheduled,11/13/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0114.pdf,581034.840311566950000,0.059874243638601,0.000070167944325
928,5/11/2009 0:00:00,00976563,Little Jordan Lake,04150305001283,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,55.042639000000001,55.042600000000000,564.643000000000030,15.311523245700000,3.594850630920000,0.000000000000000,St. Lawrence River Basin,09,0.013804386835200,05001283,2,0903LJO0047,SL-1-65-7-P46-3-P47,St Lawrence,Lake,Little Jordan Lake, ,No,St. Lawrence River Basin,Raquette River,0903LJO0047_C,No,CT,0903-0106,Little Jordan Lake Centroid,44.3865013,-74.5887985,-0.000002547100000, ,1390,0903-0106,"SL- 1- 65-P46,P47","Jordan Lake, Little Jordan Lake",total area of both lakes,Saint Lawrence River,L,193.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0106.pdf,783907.614690404040000,0.013804386835179,0.000007003446154
929,9/7/2009 0:00:00,00956754,McDonald Pond,04150306001320,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,80.929359000000005,80.929400000000001,889.326000000000020,78.654078791900005,1.028927682370000,0.000000000000000,St. Lawrence River Basin,09,0.026799027626100,06001320,2,0902MCD0126,SLC-32-20-83-1-P126,Franklin,Lake,Mcdonald Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902MCD0126_C,No,CT,0902-0124,Mcdonald Pond Centroid,44.3953018,-74.5277023,0.000000521270000, ,745,0902-0124,SL(C)-32-20-82-P126,McDonald Pond,enire lake,Saint Lawrence River,L,76.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0124.pdf,309780.186993291020000,0.026799027626081,0.000035981178392
930,5/11/2009 0:00:00,00971328,Willis Pond,04150305001289,390,39009,0.000000000000000,0.413488000000000,1.606800000000000,74.546636000000007,76.566900000000004,866.316000000000030,70.413195092099997,1.087394555810000,0.000000000000000,St. Lawrence River Basin,09,0.052837918631400,05001289,2,0903WIL0054,SL-1-65-26-P54,Franklin,Lake,Willis Pond, ,No,St. Lawrence River Basin,Raquette River,0903WIL0054_C,No,C,0903-0105,Willis Pond Centroid,44.3498001,-74.4989014,0.028691554150000, ,1389,0903-0105,SL- 1- 65-26-P54,Willis Pond,entire lake,Saint Lawrence River,L,66.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0105.pdf,267760.274518448040000,0.052837918631385,0.000032187476893
931,5/11/2009 0:00:00,00948925,Eagle Lake,04150305004970,390,39004,124.962625000000000,113.112680000000000,0.000000000000000,597.596261000000030,835.672000000000030,7944.869999999999900,180.478199138000010,4.630318625680000,0.000000000000000,St. Lawrence River Basin,09,0.083009591450100,05004970,2,0903EAG0306,SL-1-P293-4-P306,Hamilton,Lake,Eagle Lake, ,No,St. Lawrence River Basin,Raquette River,0903EAG0306_C,No,B,0903-0203,Eagle Lake Centroid,43.8493004,-74.4756012,1.319138489510000, ,1376,0903-0203,"SL- 1-P109..P293- 4-P304,P306","Utowana Lake, Eagle Lake",total area of both lakes,Saint Lawrence River,L,172.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0203.pdf,698430.005689473010000,0.083009591450083,0.000081808807284
932,5/11/2009 0:00:00,00952551,Helms Pond,04150305001528,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,17.079898000000000,17.079899999999999,193.728000000000010,14.644006660800001,1.166340496540000,0.000000000000000,St. Lawrence River Basin,09,0.021225802660300,05001528,2,0903HEL0299,SL-1-P293-1-P296-4-P299,Hamilton,Lake,Helms Pond, ,No,St. Lawrence River Basin,Raquette River,0903HEL0299_C,No, ,0903-0201,Helms Pond Centroid,43.8785019,-74.4820023,0.000000136570000, ,1199,0903-0201,SL- 1-P109..P293- 1-P294 to P299,"Lower, Mid, Upper Sargent Pds, Helms Pd",total area of all four lakes,Saint Lawrence River,L,20.1,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0201.pdf,81124.627347284695000,0.021225802660311,0.000006641440321
933,5/11/2009 0:00:00, , ,04150305001310,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,9.874316000000000,9.874316000000000,116.739999999999990,10.778930403000000,0.916075680130000,0.000000000000000,St. Lawrence River Basin,09,0.009500066967600,05001310,2,0903SPE0101,SL-1-P89-1-P95-1-P97-4-P101,Franklin,Lake,Spectacle Ponds, ,No,St. Lawrence River Basin,Raquette River,0903SPE0101_C,No,C,0903-0122,Spectacle Ponds Centroid,44.2910004,-74.4890976,0.000000000000000, ,1094,0903-0122,"SL- 1-P 89- 1-P95- 1-P97-P101,P102",North and South Spectacle Ponds,total area of both lakes,Saint Lawrence River,L,13.8,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0122.pdf,55701.148664221299000,0.009500066967599,0.000004922255416
934,1/11/2013 0:00:00,00949323,Lake Eaton,04150305001493,390,39009,95.559655000000006,25.246414999999999,0.000000000000000,212.386748000000010,333.192999999999980,2780.239999999999800,573.797487006999970,0.580680160760000,0.000000000000000,St. Lawrence River Basin,09,0.099471563042100,05001493,2,0903EAT0248,SL-1-P5201-1-P248,Hamilton,Lake,Lake Eaton, ,No,St. Lawrence River Basin,Raquette River,0903EAT0248_C,No,AAT,0903-0056,Lake Eaton Centroid,43.9789009,-74.4664001,0.210538133640000,2015,552,0903-0056,SL- 1-P109..P241-26-P248,Lake Eaton,entire lake,Saint Lawrence River,L,568,UnAssessed,-,UnAssessed,-,UnAssessed,-,Stressed,Unconfirmed,Impaired,Known,UnAssessed,-,UnAssessed,UnAssessed,Impaired,Verification of Sources Needed,12/29/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0056.pdf,2298470.707915269800000,0.099471563042078,0.000260664835165
935,12/4/2008 0:00:00,00957956,Mountain Pond,04150305001298,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,30.779399000000002,30.779399999999999,323.754000000000020,16.430923622600002,1.873260426920000,0.000000000000000,St. Lawrence River Basin,09,0.012931233166800,05001298,2,0903MOU0053,SL-1-65-26-2-P53,Franklin,Lake,Mountain Pond, ,No,St. Lawrence River Basin,Raquette River,0903MOU0053_C,No,D,0903-0107,Mountain Pond Centroid,44.3277016,-74.4745026,0.000000060860000, ,1391,0903-0107,SL- 1- 65..P48 thru P57a (selected),Minor Lakes Trib to Jordan River,total area of selected lakes,Saint Lawrence River,L,198.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Stressed,Unconfirmed,UnAssessed,UnAssessed,Needs Verification,Assessment/Reassessment Scheduled,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0107.pdf,803756.054892395040000,0.012931233166792,0.000007507898508
936,9/7/2009 0:00:00, , ,04150306002666,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,2.579776000000000,2.579776000000000,32.003599999999999,7.491617000960000,0.344355030390000,0.000000000000000,St. Lawrence River Basin,09,0.012088028175800,06002666,2,0902UWB0215,SLC-32-P215,Franklin,Lake,Unnamed Water, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902UWB0215_C,No, ,0903-0174,Unnamed Water Centroid,44.5675011,-74.4635010,0.000000000000000, ,1409,0903-0174,SL- 1-P109..162- 1- 7-P217,Brueyer Pond,entire lake,Saint Lawrence River,L,6.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0174.pdf,26007.513096686704000,0.012088028175823,0.000003437109253
937,5/11/2009 0:00:00,00956092,Lower Moose Pond,04150305001421,390,39009,0.000000000000000,1.075070000000000,0.000000000000000,83.509135000000001,84.584199999999996,910.417000000000030,20.960658604599999,4.035379116450000,0.000000000000000,St. Lawrence River Basin,09,0.019009305707000,05001421,2,0903LMO0211,SL-1-158-P211,Hamilton,Lake,Lower Moose Pond, ,No,St. Lawrence River Basin,Raquette River,0903LMO0211_C,No,D,0903-0171,Lower Moose Pond Centroid,44.0761986,-74.4100037,0.051289657460000, ,958,0903-0171,"SL- 1-P109..158-P211,P212","Lower, Upper Moose Ponds",total area of both lakes,Saint Lawrence River,L,63.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0171.pdf,256717.342166655990000,0.019009305707028,0.000009537402907
938,9/7/2009 0:00:00,00946019,Cat Pond,04150306001307,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,50.661467000000002,50.661499999999997,560.070000000000050,54.034392881700001,0.937578166390000,0.000000000000000,St. Lawrence River Basin,09,0.028193650062300,06001307,2,0902CAT0139,SLC-32-20-93-P139,Franklin,Lake,Cat Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902CAT0139_C,No,CT,0902-0131,Cat Pond Centroid,44.4068985,-74.4063034,0.000000610720000, ,587,0902-0131,SL(C)-32-20-93-P139,Cat Pond,entire lake,Saint Lawrence River,L,50.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0131.pdf,204000.925006259990000,0.028193650062302,0.000024722896307
939,9/7/2009 0:00:00,00958359,Nellie Pond,04150306001355,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,49.282620999999999,49.282600000000002,530.173999999999980,14.651276898800001,3.363708251520000,0.000000000000000,St. Lawrence River Basin,09,0.011123577752100,06001355,2,0902NEL0145,SLC-32-20-95-1-P145,Franklin,Lake,Nellie Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902NEL0145_C,No, ,0902-0004,Nellie Pond Centroid,44.3833008,-74.3870010,-0.000001433320000, ,974,0902-0004,SL(C)-32-20..P140 thru P147,"Lydia, L.Long, Nellie, Bessie, L.Fish Pd",total area of all lakes,Saint Lawrence River,L,117.1,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0004.pdf,473752.907696831040000,0.011123577752105,0.000006700859224
940,9/7/2009 0:00:00,00955582,Little Long Pond,04150306001356,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,13.677262000000001,13.677300000000001,197.639999999999990,40.884386101399997,0.334535095280000,0.000000000000000,St. Lawrence River Basin,09,0.029462271524600,06001356,2,0902LLO0141,SLC-32-20-95-P140-1-P141,Franklin,Lake,Little Long Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902LLO0141_C,No, C,0902-0004,Little Long Pond Centroid,44.3903999,-74.3792038,0.000000929450000, ,974,0902-0004,SL(C)-32-20..P140 thru P147,"Lydia, L.Long, Nellie, Bessie, L.Fish Pd",total area of all lakes,Saint Lawrence River,L,117.1,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0004.pdf,473752.907696831040000,0.029462271524557,0.000018701155734
941,5/11/2009 0:00:00,00964317,Salmon Pond,04150305001513,390,39009,0.000000000000000,3.804092000000000,0.000000000000000,448.769861999999990,452.574000000000010,4612.850000000000400,89.302024651300002,5.067902500160000,0.000000000000000,St. Lawrence River Basin,09,0.038104163927400,05001513,2,0903SAL0247,SL-1-P241-22-P245-2-P247,Hamilton,Lake,Salmon Pond, ,No,St. Lawrence River Basin,Raquette River,0903SAL0247_C,No,CT,0903-0004,Salmon Pond Centroid,43.9080009,-74.3707962,0.042598563860000, ,600,0903-0004,SL- 1-P109..P241-22-P245..P247,Salmon Pond,entire lake,Saint Lawrence River,L,86.1,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0004.pdf,348572.725015795030000,0.038104163927361,0.000040519759993
